clip_id,path,material,region,pressure_mpa,flow_ms,noise_category,window,rep,md5,group_id,fold
c83389fc19c95,leak acoustic data/pe-NA-0.1692 MPa-3.55 ms-hydrophone-0-1.wav,pe,NA,0.1692 MPa,3.55 ms,NA,0,,4554bb586dd2b0e9668f8bb5f1d8e2de,gecc22b83ef,train
c83bea801ae35,leak acoustic data/ductile iron-NA-0.0650 MPa-2.46 ms-noise logger-0-1_1.wav,ductile iron,NA,0.0650 MPa,2.46 ms,NA,0,1,925bea38e94549911a4898be30c59993,g6d1c37f119,train
c83c93eac34e3,no leak acoustic data/pe-zone 2-NA-NA-noise logger_1-2_3.wav,pe,zone 2,NA,NA,NA,1,3,c02f6ee974f74805d1e52d59e6bc3e2e,gea042922d6,train
c83e4c9ff2b59,leak acoustic data/pe-NA-0.3334 MPa-0.94 ms-noise logger-0-1.wav,pe,NA,0.3334 MPa,0.94 ms,NA,0,,e54d373a6d0bc6e13f20048ae350625b,gfc8bd063c6,val
c8419de8ca9cc,leak acoustic data/pe-NA-0.2242 MPa-3.90 ms-noise logger-0-1_1.wav,pe,NA,0.2242 MPa,3.90 ms,NA,0,1,ee71ba0504dbc1e2459255e8357c37ef,g3d4b25b25b,train
c844af851eeb1,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1_13.wav,ductile iron,zone 2,NA,NA,NA,0,13,f98e159509b8759c1d7f64bd94876d60,g3fbe7ffa72,test
c852aee3c1dab,leak acoustic data/ductile iron-zone 2-0.326 MPa-1.08 ms-noise logger-0-1.wav,ductile iron,zone 2,0.326 MPa,1.08 ms,NA,0,,be140cd12b8a5ca92210fda6089e5f4a,g7b4758ba43,train
c8570a876ecbe,leak acoustic data/pe-NA-0.1545 MPa-3.36 ms-noise logger-0-1_2.wav,pe,NA,0.1545 MPa,3.36 ms,NA,0,2,48af08653706a01bdc5a8edaab9ac74a,g8c35de79ea,test
c85a853783a42,leak acoustic data/pe-NA-0.3110 MPa-0.5 ms-noise logger-0-1.wav,pe,NA,0.3110 MPa,0.5 ms,NA,0,,6546023076ddd45eb27c0b5b74747465,g8c9a02b901,test
c85aa27f9face,leak acoustic data/ductile iron-NA-0.2866 MPa-4.50 ms-noise logger-0-1.wav,ductile iron,NA,0.2866 MPa,4.50 ms,NA,0,,39d28a6a0847e054297525806fe814f0,g6d4387db99,train
c85be469ebf1e,leak acoustic data/ductile iron-NA-0.3179 MPa-0.51 ms-noise logger-0-1.wav,ductile iron,NA,0.3179 MPa,0.51 ms,NA,0,,94f4e1d42bfabb62abefcb4ca8b93b51,gc0861234f5,train
c860f8bb28ec5,leak acoustic data/pe-NA-0.3265 MPa-1.62 ms-noise logger-0-1_1.wav,pe,NA,0.3265 MPa,1.62 ms,NA,0,1,2d30bedf7f1f8d236b25173d450cf821,g40e6f408ef,train
c86336a54b952,leak acoustic data/ductile iron-NA-0.3303 MPa-0.25 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3303 MPa,0.25 ms,NA,0,1,ff7e9318567cdabab0fa909bc3d8b3b2,gf512398317,train
c8666274626ed,no leak acoustic data/pe-NA-NA-NA-noise logger_3-4_8.wav,pe,NA,NA,NA,NA,3,8,b9582675da4d4d5b5216a81d867026bd,g953e24b384,val
c86807311a1d3,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_5.wav,ductile iron,NA,NA,NA,NA,0,5,4fdfbddff5551e06412a35c9bd90d5f0,g3cc844e970,train
c86859a40b920,leak acoustic data/ductile iron-NA-0.3181 MPa-0.94 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3181 MPa,0.94 ms,NA,0,1,8b138238987b2557f3f5df9d18bebedf,g8b6f13b249,train
c86c33e2a1b2d,leak acoustic data/ductile iron-zone 2-0.3106 MPa-0.77 ms-noise logger-0-1_5.wav,ductile iron,zone 2,0.3106 MPa,0.77 ms,NA,0,5,c0ea17f7779af9b04b1105bd1e19eeec,g73533571c1,test
c8748a4c7ffc7,leak acoustic data/pe-zone 2-0.3034 MPa-1.55 ms-noise logger-0-1_1.wav,pe,zone 2,0.3034 MPa,1.55 ms,NA,0,1,96e36e17fd1967a39e9f39236cd048e4,g3e395548cb,val
c87fa36a32946,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_13.wav,pe,zone 2,NA,NA,NA,0,13,6c7ec52768d75090808a82623578ceee,gea042922d6,train
c87fec72e724a,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_19.wav,pe,NA,NA,NA,NA,0,19,9746ee8fd1eb75205f8e05efe0acd59f,g953e24b384,val
c88183e8e712f,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_0-1_6.wav,pe,zone 2,NA,NA,NA,0,6,04aec5f0f67c6383333a91cd264a3499,ge461b80ac9,train
c883d3972e62d,environmental noise/wind-NA-noise logger_4-5.wav,NA,NA,NA,NA,wind,4,,394aaa42ccb268661c6e49918aef2e2e,g5665ba652e,train
c88dfa84df965,leak acoustic data/pe-NA-0.2269 MPa-3.95 ms-noise logger-0-1.wav,pe,NA,0.2269 MPa,3.95 ms,NA,0,,66c9f7e2a27c333769586fa72a006dd3,g0361505a81,val
c89cb224bcb40,environmental noise/drilling_5-NA-noise logger_4-5.wav,NA,NA,NA,NA,drilling_5,4,,69654cd89be4c2d8a48e5cf30a626d8e,g5b9059d3c0,test
c89f076f1c7aa,leak acoustic data/ductile iron-zone 2-0.3269 MPa-1.40 ms-noise logger-0-1_1.wav,ductile iron,zone 2,0.3269 MPa,1.40 ms,NA,0,1,39986d4a8ad24892dc2e92e489c480d2,g7f4abaf898,val
c8a3d82b06360,environmental noise/drilling_8-NA-noise logger_0-1.wav,NA,NA,NA,NA,drilling_8,0,,4f801c84a4809d8a9e81155ca5a8cd7c,gfbae961416,train
c8a65c39db3c5,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1_6.wav,ductile iron,zone 2,NA,NA,NA,0,6,d784e65311c6f313fbeb11dc035b33c7,g3fbe7ffa72,test
c8a7e32978d46,no leak acoustic data/pe-NA-NA-NA-noise logger_2-3_8.wav,pe,NA,NA,NA,NA,2,8,e4f93511ad04f75eeaaa29a07e175b94,g953e24b384,val
c8b1af5e2da91,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1.wav,ductile iron,NA,NA,NA,NA,0,,d9f8b3a26fd57cdccda8568074891234,g93f57e4971,train
c8b448b044428,leak acoustic data/ductile iron-zone 1-0.25 MPa-NA-noise logger-0-1_2.wav,ductile iron,zone 1,0.25 MPa,NA,NA,0,2,93de6da578ebd8cb19a1e608eeb80eb2,g7d351db452,train
c8b7ec1ee29c4,leak acoustic data/pe-NA-0.3138 MPa-0.69 ms-noise logger-0-1_1.wav,pe,NA,0.3138 MPa,0.69 ms,NA,0,1,19ad690c871cbe38387cf58f7e72a783,gb8ea4c3304,train
c8c938430e85c,leak acoustic data/pe-NA-0.3223 MPa-1.00 ms-noise logger-0-1.wav,pe,NA,0.3223 MPa,1.00 ms,NA,0,,6e285ccd9b25e4f95cc80a9529b9e48b,g920bffa786,train
c8cf03902087e,leak acoustic data/ductile iron-NA-0.1507 MPa-3.30 ms-noise logger-0-1_1.wav,ductile iron,NA,0.1507 MPa,3.30 ms,NA,0,1,4d54ba8e3c17268cc63c3e9e1e2e83b9,g4e191f7013,train
c8d05c1cdb97b,leak acoustic data/ductile iron-NA-0.32 MPa-NA-noise logger-0-1.wav,ductile iron,NA,0.32 MPa,NA,NA,0,,531c390b703de0b8732dfbe6659270e2,g9d9b22b231,train
c8d0d0afd62a3,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_1-2.wav,ductile iron,zone 2,NA,NA,NA,1,,400e04c8d99b17ceab65456c9a9bb447,g3fbe7ffa72,test
c8d19965fb166,environmental noise/rain-NA-noise logger_3-4.wav,NA,NA,NA,NA,rain,3,,d93de9e67b8c8a76c32e174401f2a2f5,gee16bed717,val
c8d37b4ba189b,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_4-5_5.wav,ductile iron,NA,NA,NA,NA,4,5,0c9ec333a6a7917f1e1af13df344ead1,g3cc844e970,train
c8d48dd85a19f,leak acoustic data/pe-NA-0.2495 MPa-4.33 ms-noise logger-0-1.wav,pe,NA,0.2495 MPa,4.33 ms,NA,0,,808ed3b12a194da6b0a2b82740ad3fd9,gb3c1e9585c,train
c8d535525cf9d,leak acoustic data/ductile iron-NA-0.3272 MPa-0.59 ms-hydrophone-0-1.wav,ductile iron,NA,0.3272 MPa,0.59 ms,NA,0,,9fe7412ff507ee70b3b9ac032bde614d,g6acbf84b22,val
c8d802984e871,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_14.wav,ductile iron,NA,NA,NA,NA,4,14,88b7fb6fbfee6c8d650afe390bc5a66e,g93f57e4971,train
c8dcd2918af81,no leak acoustic data/pe-zone 2-NA-NA-noise logger_2-3.wav,pe,zone 2,NA,NA,NA,2,,a5942c45675d7435b3bd59762ed9ded3,gea042922d6,train
c8dce039c2d7a,leak acoustic data/ductile iron-NA-0.3181 MPa-0.83 ms-hydrophone-0-1.wav,ductile iron,NA,0.3181 MPa,0.83 ms,NA,0,,c9ebbfeb0c4494bf67e882af5ecad4e6,g6adf5918dc,train
c8e4146e3a0e9,leak acoustic data/pe-zone 2-0.3053 MPa-1.6 ms-noise logger-0-1.wav,pe,zone 2,0.3053 MPa,1.6 ms,NA,0,,42207256799c40375964158dee90a9e4,g9f28168708,train
c8e9314d827ea,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_1-2_5.wav,ductile iron,zone 2,NA,NA,NA,1,5,aa155c26ae611f4aa64d65f273087a83,g3fbe7ffa72,test
c8ed223ec41db,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_0-1_13.wav,ductile iron,NA,NA,NA,NA,0,13,50649a040d3134df2ecaa22043b63ab2,g93f57e4971,train
c8f1e38ca2320,environmental noise/rain-NA-noise logger_4-5.wav,NA,NA,NA,NA,rain,4,,18fcbd85807cc70da92d3f49d0428591,gee16bed717,val
c8f34320f5bde,leak acoustic data/ductile iron-zone 2-0.3106 MPa-0.77 ms-noise logger-0-1.wav,ductile iron,zone 2,0.3106 MPa,0.77 ms,NA,0,,6ea8f5f16e0fcc5cb3b10ed4071a16c6,g73533571c1,test
c8f382e0e7dde,leak acoustic data/steel-zone 1-0.32 MPa-NA-noise logger-0-1.wav,steel,zone 1,0.32 MPa,NA,NA,0,,d928147112d1fc1642f3dddf0251a459,gbb125903cd,val
c8f48aa5f2ed9,no leak acoustic data/pe-zone 2-NA-NA-noise logger_4-5_2.wav,pe,zone 2,NA,NA,NA,4,2,43e785b030089a149be75a7bdf9c1e54,gea042922d6,train
c8f8340030ca2,leak acoustic data/ductile iron-zone 2-0.3177 MPa-1.15 ms-hydrophone-0-1.wav,ductile iron,zone 2,0.3177 MPa,1.15 ms,NA,0,,06012aadb8b781cf897302770b314f78,g64ce126ceb,test
c8fd6dd25e265,no leak acoustic data/pe-NA-NA-NA-hydrophone_4-5.wav,pe,NA,NA,NA,NA,4,,24fac591e51c5b4bf607f19b5f43afc1,g89cac0676b,test
c8febabd06638,leak acoustic data/pe-NA-0.32 MPa-NA-noise logger-0-1.wav,pe,NA,0.32 MPa,NA,NA,0,,342438dd05962e42a7c39de43039f2c0,gacbd107cf0,test
c904486cd13fd,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_18.wav,pe,NA,NA,NA,NA,0,18,62b7ad57446a5e0c2b9809341b426302,g953e24b384,val
c908e3b026c1f,environmental noise/drilling_6-NA-noise logger_0-1.wav,NA,NA,NA,NA,drilling_6,0,,27253553c92549413261387b6de07961,ga57a371b12,train
c9090ce314855,leak acoustic data/pe-NA-0.1630 MPa-3.45 ms-hydrophone-0-1.wav,pe,NA,0.1630 MPa,3.45 ms,NA,0,,57badf97fa2f1f3321fc48c51bf7232c,g606a91fc6a,val
c90a13e339fd7,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1_11.wav,ductile iron,zone 2,NA,NA,NA,0,11,030eda0f7641c76cd73d0a99cf7bcd87,g3fbe7ffa72,test
c90d82de37d23,no leak acoustic data/pe-zone 2-NA-NA-noise logger_2-3_5.wav,pe,zone 2,NA,NA,NA,2,5,a295be76dc12e0e1119523f2b7bf6f83,gea042922d6,train
c90f39c899ec2,leak acoustic data/ductile iron-NA-0.3248 MPa-1.05 ms-noise logger-0-1.wav,ductile iron,NA,0.3248 MPa,1.05 ms,NA,0,,67f495d5ffac328db1a41be5f4cdf657,gd72c10a1aa,train
c91c3356799ef,environmental noise/dog_6-NA-noise logger_0-1.wav,NA,NA,NA,NA,dog_6,0,,9f40da03ae1c1811438f78338b6da985,ga2e1cd2b30,val
c91fb50f4819b,leak acoustic data/ductile iron-NA-0.3238 MPa-0.45 ms-noise logger-0-1.wav,ductile iron,NA,0.3238 MPa,0.45 ms,NA,0,,ebac71cea8aec0feb4c300f629c1219f,g57530c30f4,train
c921405b9265a,no leak acoustic data/pe-zone 2-NA-NA-noise logger_2-3_2.wav,pe,zone 2,NA,NA,NA,2,2,4bad2eb9edf79bee37235ecf3e86b2d5,gea042922d6,train
c9255e1d09808,leak acoustic data/pe-NA-0.2742 MPa-4.18 ms-noise logger-0-1_1.wav,pe,NA,0.2742 MPa,4.18 ms,NA,0,1,d34e9aa137aa4a4670d6be313187c5cc,g0dc60b63c4,train
c929c87aa1b42,leak acoustic data/ductile iron-NA-0.1545 MPa-3.40 ms-noise logger-0-1.wav,ductile iron,NA,0.1545 MPa,3.40 ms,NA,0,,356ad079f093b6b16bd807454febbf5f,g98b0f1afcd,test
c932622897519,no leak acoustic data/pe-zone 2-NA-NA-noise logger_4-5_5.wav,pe,zone 2,NA,NA,NA,4,5,602758a982c2402f46fb033583d94c01,gea042922d6,train
c9340312e6037,leak acoustic data/ductile iron-NA-0.0717 MPa-2.09 ms-noise logger-0-1.wav,ductile iron,NA,0.0717 MPa,2.09 ms,NA,0,,d2882abf5c5d0a2ef24d6387289ae4de,g4cfed936c0,train
c93f64081ea7c,environmental noise/hydrant_89-NA-noise logger_4-5.wav,NA,NA,NA,NA,hydrant_89,4,,3a31a2d12cf13c2fc21a5bb857dea2a3,gc8eff1da18,val
c941c8e5932f1,leak acoustic data/ductile iron-NA-0.2242 MPa-3.90 ms-hydrophone-0-1.wav,ductile iron,NA,0.2242 MPa,3.90 ms,NA,0,,88de50b5d0b6f3a38682210e479c6949,g43bf8bd381,test
c945fefa7c7c7,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_3.wav,pe,NA,NA,NA,NA,4,3,303a67eb39498324aa8783f48f7bbbfc,g953e24b384,val
c94994b56ea72,leak acoustic data/pvc-zone 1-0.25 MPa-NA-noise logger-0-1.wav,pvc,zone 1,0.25 MPa,NA,NA,0,,3c8cbdcce351ebe33ccbd652bcdeb596,g58b02cebe8,train
c94d772aedd3d,leak acoustic data/pe-zone 2-NA-NA-noise logger-0-1_1.wav,pe,zone 2,NA,NA,NA,0,1,76d3176c71ee1fc76197ca175504730c,g5142c16106,train
c95079e715e90,leak acoustic data/ductile iron-NA-0.3441 MPa-0.22 ms-noise logger-0-1.wav,ductile iron,NA,0.3441 MPa,0.22 ms,NA,0,,fb971da841b02bdd0f32b68154f71cad,ge46d7df3d6,val
c9525342ac0bb,leak acoustic data/ductile iron-NA-0.1949 MPa-2.02 ms-noise logger-0-1_1.wav,ductile iron,NA,0.1949 MPa,2.02 ms,NA,0,1,02a86d46d09ba33916e1223efebdf69b,g3036594a8f,train
c95340245af0b,leak acoustic data/pe-NA-0.3130 MPa-0.38 ms-noise logger-0-1.wav,pe,NA,0.3130 MPa,0.38 ms,NA,0,,2ebc4f9a69b79b635508a3daa302cb31,gb20b1e1a5f,val
c954d8c15dced,no leak acoustic data/ductile iron-NA-NA-NA-hydrophone_0-1_8.wav,ductile iron,NA,NA,NA,NA,0,8,cd0cd03a8a72beba3ff41075412fa00c,g3cc844e970,train
c9579263ee8c5,leak acoustic data/pe-NA-0.1648 MPa-3.40 ms-hydrophone-0-1.wav,pe,NA,0.1648 MPa,3.40 ms,NA,0,,9c47c89735e3fe35e2b8a11e02e1e421,ga0c8869731,train
c95aeeb894813,leak acoustic data/ductile iron-NA-0.2428 MPa-3.92 ms-noise logger-0-1.wav,ductile iron,NA,0.2428 MPa,3.92 ms,NA,0,,9b8bc60260e8655b72d46cc5107733a6,gc2fd925280,test
c95f22e51a977,leak acoustic data/steel-zone 1-0.25 MPa-NA-noise logger-0-1_1.wav,steel,zone 1,0.25 MPa,NA,NA,0,1,df309580a9875ff0fa68d51ab853b397,g7bfd5a740e,val
c966d58c8fbbc,no leak acoustic data/pe-zone 2-NA-NA-noise logger_2-3_10.wav,pe,zone 2,NA,NA,NA,2,10,cf857278b19ce5bb328d4577214dd299,gea042922d6,train
c970bd9df6a66,leak acoustic data/pe-NA-0.2320 MPa-3.78 ms-noise logger-0-1.wav,pe,NA,0.2320 MPa,3.78 ms,NA,0,,e945b7b3fee48bdb2ecf74ca0d557d1c,g9b48d93d80,train
c974636289026,no leak acoustic data/steel-zone 1-NA-NA-noise logger_0-1_2.wav,steel,zone 1,NA,NA,NA,0,2,dcdd5001031577b999c25479d9ee739b,g3dc66f5a62,train
c977205a20157,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_13.wav,pe,NA,NA,NA,NA,0,13,d6a183205c18481bcece35f89a63612d,g953e24b384,val
c97894a44afd8,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_10.wav,pe,NA,NA,NA,NA,4,10,dec649d52a949300fbf7d02f92846af3,g953e24b384,val
c97e2fbf49b5d,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_7.wav,pe,NA,NA,NA,NA,0,7,c1abf1807503c25da508ad291a1b7c81,g953e24b384,val
c97e8c72149a6,leak acoustic data/ductile iron-zone 2-0.315 MPa-1.34 ms-hydrophone-0-1_1.wav,ductile iron,zone 2,0.315 MPa,1.34 ms,NA,0,1,6ee79b682d961afc900debab5611813f,gafc0f4072f,train
c9800a2902967,no leak acoustic data/pe-NA-NA-NA-noise logger_1-2_7.wav,pe,NA,NA,NA,NA,1,7,642c19989ceecb9a551ec0dc41bfe09e,g953e24b384,val
c99c85e0af482,no leak acoustic data/steel-zone 1-NA-NA-noise logger_0-1_1.wav,steel,zone 1,NA,NA,NA,0,1,27559e5a8ee009349d9083ba96ade8d5,g3dc66f5a62,train
c9a1df55e1ecd,leak acoustic data/pe-NA-0.1767 MPa-3.50 ms-noise logger-0-1.wav,pe,NA,0.1767 MPa,3.50 ms,NA,0,,2fdcb97b24491c0428e1403cbde69241,g5a2aff033f,train
c9ab733ae4c2a,leak acoustic data/ductile iron-zone 2-0.3251 MPa-1.26 ms-hydrophone-0-1.wav,ductile iron,zone 2,0.3251 MPa,1.26 ms,NA,0,,d34955499e87771bd342027cb1f7b20c,ge294e6a1f3,train
c9b03c607dbd2,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_0-1_4.wav,ductile iron,zone 2,NA,NA,NA,0,4,36aef28d3153c29c06605f0e9a0c36f4,g3fbe7ffa72,test
c9b180fd6c818,leak acoustic data/pe-NA-0.2425 MPa-4.01 ms-noise logger-0-1_1.wav,pe,NA,0.2425 MPa,4.01 ms,NA,0,1,9e6069a11c6ceb427dccf1c5f0a448e7,g672274cea1,train
c9c22a3a7bbb1,leak acoustic data/ductile iron-zone 2-0.3202 MPa-0.15 ms-noise logger-0-1.wav,ductile iron,zone 2,0.3202 MPa,0.15 ms,NA,0,,7c67cbce6efafe731073e883c646e1df,gf01fea4a96,train
c9c315e1f2ebe,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_4-5_3.wav,ductile iron,zone 2,NA,NA,NA,4,3,0ccfe83c6a0ec96d91914ad1c90038b7,g094234dd26,train
c9c3e92124764,environmental noise/grass noise-zone 2-noise logger_0-1_1.wav,NA,zone 2,NA,NA,grass noise,0,1,e25aa081ebb184b58ca43a214ac5e134,g0e3913060e,test
c9c6b1e4bb816,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_4-5_12.wav,ductile iron,NA,NA,NA,NA,4,12,db09027c86e18c4ab55dcafe5b4e69b0,g93f57e4971,train
c9da56ced9783,no leak acoustic data/ductile iron-zone 1-NA-NA-noise logger_0-1_3.wav,ductile iron,zone 1,NA,NA,NA,0,3,07ec8c7850349c9b750dee3efc7f753b,g1a1e006151,test
c9e80dc5945f0,environmental noise/alarm_1-NA-noise logger_1-2.wav,NA,NA,NA,NA,alarm_1,1,,f6f2cbcd8f9beec8c636f69f4689e3f1,g8dd889efaf,val
c9e89eab2ddf2,leak acoustic data/ductile iron-NA-0.3286 MPa-1.40 ms-noise logger-0-1.wav,ductile iron,NA,0.3286 MPa,1.40 ms,NA,0,,e1b22a4a8a79425849e32821597a8a56,g3277d84a47,train
c9e904ad56dd0,leak acoustic data/ductile iron-NA-0.3248 MPa-1.05 ms-noise logger-0-1_1.wav,ductile iron,NA,0.3248 MPa,1.05 ms,NA,0,1,62cd9b9e74e1665792f762285caac478,gd72c10a1aa,train
c9eaed9c635c2,leak acoustic data/ductile iron-zone 1-0.32 MPa-NA-hydrophone-0-1.wav,ductile iron,zone 1,0.32 MPa,NA,NA,0,,e922788eae3428e467cc91d07731c958,g39505410a5,train
c9eec73b47d50,no leak acoustic data/pe-NA-NA-NA-hydrophone_1-2_2.wav,pe,NA,NA,NA,NA,1,2,93e48978291e651f4a3c578891e5db24,g89cac0676b,test
c9f12c265e22e,leak acoustic data/steel-zone 1-0.32 MPa-NA-hydrophone-0-1.wav,steel,zone 1,0.32 MPa,NA,NA,0,,4465ef7d872246b98f315729f94d9be0,g18ef74b7f6,train
c9f80419ffb2c,environmental noise/engine_6-NA-noise logger_3-4.wav,NA,NA,NA,NA,engine_6,3,,6dc38592f6553cde3fe4928c67ac3fcf,g73818a446f,val
c9f8a8c9ec27a,no leak acoustic data/pe-NA-NA-NA-noise logger_4-5_9.wav,pe,NA,NA,NA,NA,4,9,c9e150dde55415f643d45f53a68ff403,g953e24b384,val
c9f921094631f,no leak acoustic data/pe-zone 2-NA-NA-noise logger_0-1_5.wav,pe,zone 2,NA,NA,NA,0,5,0d95f0dae02ea803affe9116cbb48250,gea042922d6,train
c9f9ff446d3f2,no leak acoustic data/pe-zone 2-NA-NA-noise logger_2-3_7.wav,pe,zone 2,NA,NA,NA,2,7,823e14a8c4053a3245a58247d0c972ae,gea042922d6,train
c9fdeab004cad,no leak acoustic data/ductile iron-zone 2-NA-NA-noise logger_2-3_4.wav,ductile iron,zone 2,NA,NA,NA,2,4,ffddf3477b7c062855a46190a336b696,g3fbe7ffa72,test
ca04a5b102f58,leak acoustic data/pe-NA-0.2405 MPa-4.00 ms-noise logger-0-1.wav,pe,NA,0.2405 MPa,4.00 ms,NA,0,,f7f5c7b1bab196ad11917ddc6c5ca12d,ge429b39ea3,train
ca060cc57486c,no leak acoustic data/pe-NA-NA-NA-noise logger_0-1_3.wav,pe,NA,NA,NA,NA,0,3,5e12832c5a062ed3e9ba888ca7eb874a,g953e24b384,val
ca072be8edf7e,leak acoustic data/ductile iron-zone 1-0.25 MPa-NA-hydrophone-0-1_1.wav,ductile iron,zone 1,0.25 MPa,NA,NA,0,1,cddb6500cfbf73a2be8fb85445c68fc4,g2cbd65c959,test
ca0aae95c01f0,leak acoustic data/pe-zone 2-0.326 MPa-0.18 ms-noise logger-0-1.wav,pe,zone 2,0.326 MPa,0.18 ms,NA,0,,084578dcd084cd7fe66047dd20aa5239,gd6710855ea,train
ca100aebb6d89,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_2-3_3.wav,ductile iron,zone 2,NA,NA,NA,2,3,9885ef2f9bfaa936234d91661011232c,g094234dd26,train
ca218cedcfb92,no leak acoustic data/pe-NA-NA-NA-noise logger_3-4_3.wav,pe,NA,NA,NA,NA,3,3,aa898f69147ae04217a7c512ffecd5aa,g953e24b384,val
ca21b4eb5ddf2,leak acoustic data/ductile iron-NA-0.1192 MPa-2.95 ms-noise logger-0-1.wav,ductile iron,NA,0.1192 MPa,2.95 ms,NA,0,,235e3de76568620918496066e7191c42,g7bc95f0f9f,train
ca231577fb9d2,environmental noise/dog_2-NA-noise logger_3-4.wav,NA,NA,NA,NA,dog_2,3,,e1fa6c7f0321b13bd466b4ba528ca2da,g4c731e2c0b,train
ca2407744778e,no leak acoustic data/ductile iron-zone 2-NA-NA-hydrophone_1-2_1.wav,ductile iron,zone 2,NA,NA,NA,1,1,f2e75c13a07826b417a6d981357319c5,g094234dd26,train
ca26346853052,no leak acoustic data/pe-NA-NA-NA-hydrophone_1-2.wav,pe,NA,NA,NA,NA,1,,b8fa676d7dba659b52d1620ec33d1a22,g89cac0676b,test
ca284c3204ae3,leak acoustic data/pvc-zone 1-0.32 MPa-NA-noise logger-0-1_3.wav,pvc,zone 1,0.32 MPa,NA,NA,0,3,9b304ea9452da56b839595d1c3d1b7b6,ge955baee5a,train
ca2a5550fdad4,no leak acoustic data/ductile iron-NA-NA-NA-noise logger_2-3_5.wav,ductile iron,NA,NA,NA,NA,2,5,d292f889a6cf11ad80cca3012396bd46,g93f57e4971,train
ca3a0d82b36b7,leak acoustic data/pe-NA-0.3267 MPa-0.95 ms-noise logger-0-1_1.wav,pe,NA,0.3267 MPa,0.95 ms,NA,0,1,f53a71b9c81672b8d65a08d4995c0127,gc7720830fc,train
ca3d8a55830c5,environmental noise/drilling_2-NA-noise logger_2-3.wav,NA,NA,NA,NA,drilling_2,2,,d267b476c937d289f720d8547c6d0931,g8f7a0cb859,train
ca41b92332b26,environmental noise/drilling_1-NA-noise logger_0-1.wav,NA,NA,NA,NA,drilling_1,0,,abdef27d07b5b3196272970aa92720a1,g7a1bb411f9,train
ca43e784d4e6d,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_1-2_2.wav,pe,zone 2,NA,NA,NA,1,2,8836022386471da583f1046830b8ab64,ge461b80ac9,train
ca4405e0d5291,leak acoustic data/pe-NA-0.2425 MPa-4.01 ms-noise logger-0-1.wav,pe,NA,0.2425 MPa,4.01 ms,NA,0,,2368049baeec3d4ad69300b0a6cd1da7,g672274cea1,train
ca462d40cc1f5,no leak acoustic data/NA-zone 2-NA-NA-noise logger_2-3.wav,NA,zone 2,NA,NA,NA,2,,afe0e1b26deb034f06d5497fe9d5fa2c,g05e2446a61,train
ca46fdc0b22e0,leak acoustic data/ductile iron-zone 2-0.315 MPa-1.34 ms-noise logger-0-1.wav,ductile iron,zone 2,0.315 MPa,1.34 ms,NA,0,,59055c0bdd2814540df1c1d6bf625ece,gafc0f4072f,train
ca520a01f2166,no leak acoustic data/pe-zone 2-NA-NA-hydrophone_4-5_3.wav,pe,zone 2,NA,NA,NA,4,3,4197c64a4d2ada659c85562ce88eeea3,ge461b80ac9,train
ca59a841b7f2d,environmental noise/drilling_8-NA-noise logger_1-2.wav,NA,NA,NA,NA,drilling_8,1,,3c0c8234b4b1979ca299e877e1e8636f,gfbae961416,train
ca5b800086916,leak acoustic data/pe-NA-0.322 MPa-0.11 ms-hydrophone-0-1.wav,pe,NA,0.322 MPa,0.11 ms,NA,0,,6ff4f970ea753fd51107588c162612b9,g4f6359274f,val
ca5f5336b1525,no leak acoustic data/pe-zone 2-NA-NA-noise logger_1-2_5.wav,pe,zone 2,NA,NA,NA,1,5,3c5a16f94782752025d8da87fdde3c95,gea042922d6,train
ca69cd7fb29cb,leak acoustic data/ductile iron-NA-0.2095 MPa-3.70 ms-noise logger-0-1.wav,ductile iron,NA,0.2095 MPa,3.70 ms,NA,0,,f962702f6aeea66718ebaeee0779951f,gdbc5929ddb,train
